date,high,low,open,close,volume,adj close,lag_1,lag_2,lag_3,lag_4,lag_5,upper_band,middle_band,lower_band,ewm_30,ewm_15,dema_15,dema_30,kama_15,kama_30,MIDPOINT_15,MIDPOINT_30,SAR,SMA_5,NEW_SMA_5,SMA_7,SMA_14,SMA_30,trima_15,trima_30,WMA_5,WMA_7,WMA_14,WMA_30,roll_var_5,roll_var_7,roll_var_14,roll_var_30,5 Day STD,7 Day STD,14 Day STD,30 Day STD,ADX_5,ADX_10,ADX_30,ADXR_10,APO,aroondown,aroonup,aroon_osc,BOP,CCI_30,CMO_10,DX_10,macd,macdsignal,macdhist,MINUS_DI_10,MINUS_DM_10,MOM_10,PLUS_DI_10,PLUS_DM_10,PPO,roc_5,roc_10,roc_30,rsi_5,rsi_10,rsi_30,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,TRIX_10,ULTOSC,WILLR,HT_DCPERIOD,HT_DCTREND,percent_change,short_result,future,Next_day,Next_30,Next_5
2017-03-06,20.1023006439209,19.11479949951172,19.28230094909668,19.60569953918457,32432700.0,19.60569953918457,19.30229949951172,18.618900299072266,19.458999633789062,19.03019905090332,17.349700927734375,19.419204043165756,13.854899915059407,8.29059578695306,14.662547387198405,16.52804987991061,18.96395059177454,17.28615395968419,18.35367350607726,17.898471398610134,16.017899990081787,15.318949699401855,0.4208970069885254,19.203219604492187,19.203219604492187,18.45471409388951,16.007492746625626,13.854899915059407,15.64634995162487,13.300171641508738,19.2695063273112,18.98540687561035,17.409658886137464,15.235708728913337,0.1521488773663131,1.9312390407898368,7.836809704312616,8.007279421567475,0.3900626582567384,1.3896902679337713,2.7994302463738254,2.8297136642366265,81.66945745120935,66.15779936454447,37.508497362742375,52.829906459183405,3.409919993082683,0.0,70.0,70.0,0.3274918635981728,174.66481197827147,68.92691166621726,81.45171537683098,2.8715807348982043,2.5129872465309497,0.3585934883672546,5.116038020645797,0.5584289939885347,6.536499977111816,50.048502793605564,5.462925598457063,24.61165373974527,13.00309798334256,50.0145394985088,71.47591762843177,83.31348608568895,84.46345583310863,78.40671811446623,82.36118838539515,83.26704507495545,87.44633869493451,82.36118838539515,22.227364150852015,12.636299164488298,2.5691923379414394,61.91956509136638,-13.81217827592496,20.1654840783502,1,-8.693912313393392,sell,21.47249984741211,18.888599395751953,45.30400085449219,21.47249984741211
2017-03-07,19.629899978637695,18.64259910583496,19.579099655151367,18.888599395751953,37972200.0,18.888599395751953,19.60569953918457,19.30229949951172,18.618900299072266,19.458999633789062,19.03019905090332,19.872620907736998,14.106086572011312,8.339552236285627,14.93519590387928,16.82311856939078,19.212716795566863,17.644595826002927,18.467316523269936,18.056000955776934,16.102699756622314,15.318949699401855,0.4208970069885254,19.174899673461915,19.174899673461915,18.893485477992467,16.45179271697998,14.106086572011312,16.28259366750717,13.566344555219015,19.164632924397786,19.093878201075963,17.793806439354306,15.56046353411931,0.16840879519525065,0.5785943777456062,7.405086581105171,8.599892649595587,0.4103764067234502,0.7606539145666747,2.721228873341081,2.9325573565738807,76.33457383307393,66.23284586195958,38.300289486908625,54.16074901131918,3.6927232424418133,0.0,60.0,60.0,-0.699381797809246,139.0964541320039,49.04226014537945,66.90826433869546,2.8451997225183003,2.6237247385267333,0.22147498399156706,9.01658605272572,0.9747864882664391,5.339899063110352,45.477902510889685,4.916633038611357,26.178226140826013,-0.744078686579186,39.41262949218412,66.37540664302684,66.09464869483695,74.52113007268973,73.90530966398802,83.1282637787528,82.42414740641289,78.07954767813082,83.1282637787528,0.0,12.636299164488298,2.6035045805892443,52.161434408835994,-24.460621479669786,21.506971358045472,1,-19.409331219093584,strong sell,23.437700271606445,16.65130043029785,43.24209976196289,23.437700271606445
2017-03-08,18.88249969482422,16.65130043029785,18.88249969482422,16.65130043029785,44304600.0,16.65130043029785,18.888599395751953,19.60569953918457,19.30229949951172,18.618900299072266,19.458999633789062,20.026877852154424,14.281483268737793,8.536088685321161,15.045912324938543,16.801641302004164,18.87374714094495,17.68408567823868,18.337276446117766,17.957051378865902,16.102699756622314,15.318949699401855,0.4208970069885254,18.61335983276367,18.61335983276367,18.793713978358678,16.741192749568395,14.281483268737793,16.878946781158447,13.844624968369802,18.32343317667643,18.53333193915231,17.820407467796688,15.724670879815214,1.346210142491061,1.0076681419981874,6.176521313685684,8.536954892884319,1.1602629626472876,1.0038267489951578,2.485260814016445,2.9218067856866097,63.38504387011061,61.743443429709075,38.25990100528896,53.613660875308554,3.730456542968751,0.0,50.0,50.0,-1.0,84.7913989471513,5.849591943387175,21.338821539454596,2.529193265804542,2.5922142476193364,-0.06302098181479421,23.97050855260062,2.8686065149769044,2.1312999725341797,36.97571427731455,4.4249697347502215,26.120932068272847,-14.428795191587628,14.678374003732198,46.19998524615683,36.59696878074378,52.924795971693584,62.35185209865819,71.98881175080058,79.15942130498273,50.44054887933624,71.98881175080058,0.0,7.40912138361747,2.470305340390122,39.30335031619939,-62.8163388656804,22.584560360881916,1,-41.76421130826312,strong sell,28.592899322509766,17.75469970703125,42.162601470947266,28.592899322509766
2017-03-09,17.872600555419922,16.366500854492188,16.640100479125977,17.75469970703125,31418400.0,17.75469970703125,16.65130043029785,18.888599395751953,19.60569953918457,19.30229949951172,18.618900299072266,20.27087581455612,14.489463265736898,8.708050716917676,15.220672801202587,16.92077360263255,18.838106974755576,17.852127028859407,18.282660455512957,17.940171088159882,16.337449550628662,15.318949699401855,0.4208970069885254,18.440519714355467,18.440519714355467,18.611499786376953,17.07228558404105,14.489463265736898,17.408482670783997,14.13905537923177,18.037213134765626,18.27357837132045,17.955541728791736,15.948749359705115,1.4931846380158296,1.1395367060263093,5.128452028939297,8.644326998183818,1.2219593438473433,1.0674908458747125,2.2646085818390995,2.9401236365472485,54.286561553254366,57.19842359619715,38.121709738972875,52.993718293446626,3.7582965532938637,0.0,40.0,40.0,0.740056735433051,75.92409555255671,18.75222241606044,16.293245094589864,2.3870862652292537,2.5238382534893087,-0.13675198826005497,23.349651591720523,2.866545439284878,2.3582000732421875,32.43951767689101,3.9824727612751993,25.938135073512857,-4.6415232809645435,15.316468868462119,54.18356464820106,50.27725892296719,59.376111208030224,65.13275541914287,63.70130291439881,72.93945948131729,62.58381218572919,63.70130291439881,20.455261145161383,6.818420381720593,2.2945917969743546,51.26719057799287,-52.53693571639783,23.246612169461617,1,-38.03892004020698,strong sell,28.654600143432617,19.332300186157227,44.307098388671875,28.654600143432617
2017-03-10,19.65880012512207,17.67729949951172,17.74090003967285,19.332300186157227,87506800.0,19.332300186157227,17.75469970703125,16.65130043029785,18.888599395751953,19.60569953918457,19.30229949951172,20.671218924338618,14.752833271026612,8.834447617714607,15.485939084102887,17.222214425573135,19.16364184625379,18.195774400430516,18.39948470194255,18.08749616500073,16.337449550628662,15.318949699401855,0.4208970069885254,18.44651985168457,18.44651985168457,18.593399865286692,17.5196499143328,14.752833271026612,17.842262342572212,14.454854540030162,18.33447329203288,18.45377847126552,18.256877009073893,16.261190451345136,1.506291638901623,1.1060373685188984,4.073150527882157,9.05878157103336,1.2273107344522098,1.0516831122153185,2.0182047784806567,3.0097809838978917,48.30644066077626,54.9885476039154,38.25913998495225,53.679941483817004,3.8464365959167477,0.0,30.0,30.0,0.8031287630778234,105.93038465571084,33.27820720432675,35.09966367337963,2.4353729131881146,2.494349806722244,-0.05897689353412927,19.798941246493275,2.57989089535639,3.5151004791259766,41.2144289981607,5.370425054849828,26.07252807141014,0.15542545408264719,22.22327936823989,69.11872891478919,64.11516981867733,66.63910360216337,68.56688934143149,65.21846622791742,66.96952696437216,82.63103761868665,65.21846622791742,43.48411660714893,21.313125917436903,2.1623514094843532,53.77425933094992,-26.134874196582903,23.60991766167684,1,-44.85293525551558,strong sell,35.05590057373047,21.47249984741211,43.266998291015625,35.05590057373047
2017-03-11,21.588199615478516,19.006999969482422,19.37459945678711,21.47249984741211,69150096.0,21.47249984741211,19.332300186157227,17.75469970703125,16.65130043029785,18.888599395751953,19.60569953918457,21.323191623465032,15.10084327061971,8.87849491777439,15.872168810767999,17.753500103303004,19.91712406441222,18.768487721954756,18.845383302588843,18.573972677398725,17.510600090026855,16.370999813079834,0.4208970069885254,18.819879913330077,18.819879913330077,19.001056943620956,18.085635593959264,15.10084327061971,18.208446711301804,14.798633285363515,19.343133290608723,19.173553466796875,18.783923666817802,16.694717327240976,3.285258816019372,2.2935834319087625,3.717137063229896,10.0131773338336,1.8125282938534704,1.5144581314479322,1.9279878275626887,3.1643604936595957,48.45603987748318,54.378008506902425,38.625285843654275,55.23459262455833,3.9107064882914226,0.0,100.0,100.0,0.8127617690786615,136.6446437151016,47.442208414032436,48.88315663378566,2.6948137047268403,2.561171106057109,0.13364259866973116,16.22731247015792,2.321901805820751,4.122798919677734,47.26374605981131,6.762782039721291,25.897272213268486,9.521722520007469,23.76293941232861,94.63479741703478,75.62065208522021,73.72110420701623,72.38404742266336,81.26755140580748,70.0624401827078,98.58780441300645,81.26755140580748,96.29554783727576,53.411641863195484,2.1335712355891934,61.97040698154533,-2.215749574273635,23.84637686016111,1,-53.66893969705018,strong sell,46.34579849243164,23.437700271606445,43.43519973754883,46.34579849243164
2017-03-12,23.437700271606445,21.379499435424805,21.46489906311035,23.437700271606445,74628896.0,23.437700271606445,21.47249984741211,19.332300186157227,17.75469970703125,16.65130043029785,18.888599395751953,22.242606479000244,15.506136608123779,8.769666737247311,16.36026761469306,18.464025124340935,20.978905483719686,19.526335799797664,19.599423757729753,19.359457380325107,18.97885036468506,17.353600025177002,0.4208970069885254,19.729700088500977,19.729700088500977,19.59182848249163,18.72261415209089,15.506136608123779,18.563210755586624,15.175128698348999,20.882406743367515,20.28271429879325,19.497532290504093,17.23257906924012,7.580428500596229,5.151913409292301,4.505633895535595,11.736213703765335,2.753257797700068,2.269782678868684,2.1226478501003396,3.425815772011877,51.43935687714388,54.771504691101995,39.16072804448656,57.205325510626245,3.9461632728576674,70.0,100.0,30.0,0.9585076314301866,166.39949747229218,56.798913943224484,58.312970348898105,3.0922999473675254,2.7382140531605814,0.35408589420694403,13.991158661967033,2.089711625238676,4.407501220703125,53.13359826634153,7.936004491877092,25.449042353917118,24.083844336693303,23.16056289749586,107.80129238853098,82.17893510955169,78.39945697161224,75.24016655487799,93.73961401056442,80.07521054809634,100.0,93.73961401056442,100.00000000000001,79.92655481480836,2.2189283475367416,68.86163415316996,-0.0,23.927370626613456,1,-49.949387728369246,strong sell,46.827999114990234,28.592899322509766,43.40719985961914,46.827999114990234
2017-03-13,30.60379981994629,23.504899978637695,23.504899978637695,28.592899322509766,255488000.0,28.592899322509766,23.437700271606445,21.47249984741211,19.332300186157227,17.75469970703125,16.65130043029785,24.11770504500798,16.080916595458984,8.044128145909985,17.14946966035866,19.73013439911204,23.038500328993162,20.84956116656303,21.46711430126773,21.246982232321233,21.994699478149414,19.931199550628662,0.4208970069885254,22.11801986694336,22.11801986694336,20.8757141658238,19.665214129856654,16.080916595458984,18.973240435123444,15.600803689161935,23.83680648803711,22.53298200879778,20.81357031322661,18.07688634113599,17.720278346999674,16.73200453025128,10.191831241947643,16.704302219690575,4.209546097502636,4.090477298586472,3.19246475970333,4.087089700470321,58.049040412689294,56.97090977150202,40.13248729270525,59.90161436539758,4.284773254394533,60.0,100.0,40.0,0.7167306846991887,236.79077823984434,71.55761070931257,76.76555549510225,3.9649764036017814,3.1471348366409813,0.8178415669608001,9.126064982805799,1.8807404627148083,9.133899688720703,69.43027821603462,14.308503591029226,26.645081012387635,71.71571338946954,46.93920479272935,151.93092270250781,90.53127516913794,85.77880535465628,80.66632577336115,95.19930362597984,90.06882301411714,87.01010646493287,95.19930362597984,100.0,98.76518261242536,2.5289546260825357,76.2322956613063,-14.124171321511513,23.928632233916645,1,-16.29761880965386,strong sell,34.16019821166992,28.654600143432617,46.28730010986328,34.16019821166992
2017-03-14,29.932899475097656,27.31529998779297,28.5718994140625,28.654600143432617,101797000.0,28.654600143432617,28.592899322509766,23.437700271606445,21.47249984741211,19.332300186157227,17.75469970703125,25.679612940381773,16.656096585591634,7.632580230801494,17.891736143137624,20.845692617152114,24.716626246583157,22.047490390896233,22.906228104879833,22.761910809245144,22.235899925231934,19.962049961090088,0.4208970069885254,24.297999954223634,24.297999954223634,22.270857129778182,20.582171303885325,16.656096585591634,19.445195138454437,16.06851034561793,26.015666580200197,24.477703503199987,22.012155115036737,18.888091731327837,17.701966594099837,23.888250315934886,14.363408124775814,21.057891570301134,4.207370508298483,4.887560773630839,3.789908722486046,4.5888878358814935,63.33678724112563,58.95037434386204,41.071854565983315,61.70442485352067,4.713163248697917,50.0,90.0,40.0,0.03159411123482194,225.41771306607248,71.68624413096572,76.76555549510225,4.593647026181394,3.6293055664877856,0.9643414596936082,7.997401950848213,1.6926664164433274,10.035699844360352,60.84351179823999,12.877653231926303,28.296925540015433,61.39163498262248,53.900604671374744,151.37377218368587,90.59720575965841,85.84312206548286,80.71864377567638,91.3514077269132,93.43010845448572,87.04411671580652,91.3514077269132,100.0,100.00000000000011,2.896378825815238,73.35567017074405,-13.690796837541171,24.14449044166103,1,-35.95320620148668,strong sell,44.7401008605957,35.05590057373047,50.219398498535156,44.7401008605957
2017-03-15,35.05590057373047,28.43320083618164,28.645099639892578,35.05590057373047,170344000.0,35.05590057373047,28.654600143432617,28.592899322509766,23.437700271606445,21.47249984741211,19.332300186157227,28.411679776843272,17.448976612091066,6.486273447338862,18.999101590272645,22.62196861172441,27.563277032727328,23.922665175818302,25.89923048132501,25.80618277043411,25.85360050201416,23.743000507354736,0.4208970069885254,27.442720031738283,27.442720031738283,24.900085721697128,21.846899850027903,17.448976612091066,20.115199863910675,16.59972284237544,29.60163345336914,27.67396436418806,23.941985684349422,20.075175859594857,28.108949024847934,37.80291989012234,27.95159567155183,31.081257072017493,5.301787342476868,6.148407915072188,5.286926864592684,5.575056687785111,68.78223670236054,61.38460248209735,42.177445801350565,63.77120092332091,5.495643329620361,40.0,100.0,60.0,0.9680041656562608,261.09865796052503,81.3889575469533,83.29265572621517,5.771830198030273,4.343480443668614,1.4283497543616583,5.934233340271804,1.5233997747989947,15.75360107421875,65.10318880207424,16.712889007366485,31.495505162246694,81.33331386418274,81.61515199065926,211.06882525380755,95.05893557380736,90.69447877347665,85.05816035832365,91.3514077269132,92.63403969326863,100.0,91.3514077269132,100.0,100.00000000000011,3.450985656622252,79.5983733348053,-0.0,24.61035327944257,1,-19.207795063352783,strong sell,43.390201568603516,46.34579849243164,47.574100494384766,43.390201568603516
2017-03-16,47.1697998046875,35.3572998046875,35.3572998046875,46.34579849243164,454417984.0,46.34579849243164,35.05590057373047,28.654600143432617,28.592899322509766,23.437700271606445,21.47249984741211,33.525420708693446,18.559663232167562,3.5939057556416767,20.763404616218388,25.587447346812812,32.505886108392716,27.01979596245228,31.90038009051827,31.694967189775657,31.498549461364746,29.387949466705322,0.4208970069885254,32.417379760742186,32.417379760742186,28.984528405325754,23.798014095851354,18.559663232167562,21.236148297786713,17.232803662618,35.9026596069336,33.035392556871685,27.20850550333659,21.939486948649087,77.59561131107995,86.48347833934417,69.41054767889108,57.92428366711804,8.808837114573066,9.299649366473135,8.331299279157548,7.610800461654348,74.15119614171655,64.28489079740334,43.51571208150726,65.25886832968146,7.058966604868569,30.0,100.0,70.0,0.9302432751529431,342.77637038546413,88.86596278525232,90.38748563515728,7.930230209198843,5.539063698845357,2.391166510353486,3.893049550030244,1.3710597973190952,26.74009895324707,77.10655996460147,27.155499337586868,38.03391536024202,115.83792675177169,136.3894152300124,255.81640883320964,97.58514460211511,94.43298139262616,89.40767028621181,94.78969143347359,92.49750229576655,97.32495758461405,94.78969143347359,100.0,100.00000000000011,4.3830835614653285,83.50034879397568,-2.675042415385949,25.1622136432664,1,7.418452800557795,buy,43.14509963989258,46.827999114990234,49.10150146484375,43.14509963989258
2017-03-17,55.11470031738281,38.207000732421875,45.929500579833984,46.827999114990234,497534016.0,46.827999114990234,46.34579849243164,35.05590057373047,28.654600143432617,28.592899322509766,23.437700271606445,37.61113065885499,19.689939880371092,1.7687491018871953,22.444991358074635,28.242516317834994,36.61933558386181,29.870841827578314,36.2135505050451,36.10046095938743,31.739649772644043,29.62904977798462,0.4208970069885254,37.09543952941895,37.09543952941895,32.91248539515904,25.752942630222865,19.689939880371092,22.805038928985596,17.963689895470935,40.706199391682944,37.49626023428781,30.279170172555105,23.76325055399249,81.99813392329584,106.0204807683242,104.64506502018162,83.06096868590046,9.055282100702101,10.296624726983314,10.22961705149228,9.113779056236796,78.71355067634752,67.1223162175682,44.91280767835075,64.43287982363864,8.72262992858887,20.0,100.0,80.0,0.05314138275531265,314.0625508089124,89.0742692371137,92.65914499905197,9.545800610901324,6.8746426695306795,2.6711579413706446,2.5387891452846456,1.2339538175871856,27.93939971923828,66.62996966977902,32.38484991652349,44.299931749839736,99.79775563441231,147.91673608961102,262.45423899264847,97.64930870549139,94.53713461855683,89.54217534527523,91.97964283720925,92.70691399919859,78.61397092701353,91.97964283720925,100.0,100.00000000000011,5.332411486453736,72.45878996360864,-21.386029072986474,26.0966999188678,1,10.59442272769411,buy,42.342098236083984,34.16019821166992,48.71849822998047,42.342098236083984
2017-03-18,46.87419891357422,31.70210075378418,46.87419891357422,34.16019821166992,262180000.0,34.16019821166992,46.827999114990234,46.34579849243164,35.05590057373047,28.654600143432617,28.592899322509766,38.86302203828669,20.398489824930827,1.9339576115749715,23.200811155080785,28.982226554564363,36.95918986947602,30.854631726977072,36.08481649422769,35.93208276220254,31.739649772644043,29.62904977798462,0.4208970069885254,38.208899307250974,38.208899307250974,34.725013732910156,26.863035338265554,20.398489824930827,24.600895136594772,18.73037070830663,39.72778561909993,37.80818843841553,31.400137583414715,24.696815607624668,64.52900598306212,80.63493162061941,104.84007309270706,88.17386634260042,8.032994832754602,8.979695519371434,10.239144158214936,9.390094053980526,72.98060279540503,66.26695037519877,45.46317620862049,61.73268698569797,9.764969762166341,10.0,90.0,80.0,-0.8379856607835341,176.97329290999951,22.29022153735899,58.568657793874024,9.184418312566809,7.644567883876056,1.5398504286907526,12.926020152484183,7.615458414466162,17.50889778137207,49.47128326180377,29.146364924871143,47.87104264077282,19.470914181750352,105.15033258011357,164.73180981352513,52.14809825983438,61.14511076867949,66.56920239414544,73.95342708510174,86.90758711859478,45.921352743677446,73.95342708510174,0.0,66.66666666666679,5.683614064453346,59.11351544391207,-54.07864725632255,26.673401794411337,1,-21.791549891135652,strong sell,43.67839813232422,44.7401008605957,48.30459976196289,43.67839813232422
2017-03-19,46.99599838256836,35.34159851074219,35.529701232910156,44.7401008605957,239430000.0,44.7401008605957,34.16019821166992,46.827999114990234,46.34579849243164,35.05590057373047,28.654600143432617,41.65195016898943,21.467276509602865,1.2826028502163034,24.590442748984973,30.95196084281828,39.655321245588155,33.05044638795961,37.07774835693266,37.05534365694763,31.739649772644043,29.62904977798462,0.4208970069885254,41.42599945068359,41.42599945068359,37.76821381705148,28.680021149771555,21.467276509602865,26.728846669197083,19.578576107819874,41.904852803548174,40.311960220336914,33.7837463197254,26.26724212605466,39.434829621637505,65.3134412433829,121.47119779403566,105.36751312136194,6.279715727772835,8.081673171032277,11.021397270493232,10.264867905694741,68.44962992176374,65.5123174568273,45.99841543018349,60.250432530371356,11.394723192850751,0.0,80.0,80.0,0.7902937713636502,189.06637698418086,41.473764884022906,58.720621191484014,10.041126971925912,8.443420913226008,1.5977060586999041,10.406798588894915,6.853912573019546,26.985401153564453,40.014495961923174,26.35352790137817,53.07950073570626,56.13584079570464,151.99018625405216,252.93732283881602,67.80807662755132,70.73688244201145,72.63500910871747,65.92030656561407,77.28445882930826,73.22559602615104,65.92030656561407,28.724738927039294,42.90824630901321,5.961195049863921,63.34726023189432,-27.711858275787932,27.008694381129374,1,-15.755585551650897,strong sell,53.10749816894531,43.390201568603516,50.70750045776367,53.10749816894531
2017-03-20,46.22890090942383,42.444698333740234,44.83359909057617,43.390201568603516,154700992.0,43.390201568603516,44.7401008605957,34.16019821166992,46.827999114990234,46.34579849243164,35.05590057373047,43.872450479325835,22.486609903971353,1.1007693286168738,25.803330414766815,32.50674093354144,41.48261386534783,34.85216421599062,37.70194049899588,37.78129472330238,31.739649772644043,29.62904977798462,0.4208970069885254,43.0928596496582,43.0928596496582,39.88211413792202,30.37891415187291,22.486609903971353,29.093262284994125,20.502387766043345,42.55958684285482,41.717457158224924,35.745103708902995,27.68162438792567,26.781783532450824,51.3368292831859,128.67418019449542,118.28125270201978,5.175111934291936,7.164972385374971,11.34346420607459,10.875718491300692,64.82485162285072,64.83314783029297,46.51581334436106,59.6055781685977,12.78117993672689,0.0,70.0,70.0,-0.3814271284649488,173.70821772975358,36.690029134182645,58.720621191484014,10.420717823906365,9.102519883452795,1.3181979404535706,9.782273003001478,6.168521315717591,24.05790138244629,37.61317375688718,23.718175111240352,56.83906996789947,23.774317186187055,124.44407106647763,238.71604235349753,64.44445437040113,68.34501456709133,70.93616896840621,62.96292394823669,67.61221919965074,69.74182307488141,62.96292394823669,21.561747292649606,16.762162073229742,6.054242789276998,58.80593597695497,-32.47090962817592,27.452057065878805,1,-15.336192061261434,strong sell,51.25,43.14509963989258,48.305301666259766,51.25
2017-03-21,44.262298583984375,42.37070083618164,43.50979995727539,43.14509963989258,91265400.0,43.14509963989258,43.390201568603516,44.7401008605957,34.16019821166992,46.827999114990234,46.34579849243164,45.8049972972195,23.49949655532837,1.193995813437244,26.92215423574267,33.83653577183533,42.85399507067308,36.43383394683268,38.22169375206975,38.386870077082285,31.739649772644043,29.62904977798462,0.4208970069885254,42.45271987915039,42.45271987915039,41.95218549455915,32.11152131216867,23.49949655532837,31.53989040851593,21.497229842344918,42.57700017293294,42.53320353371756,37.447261773972286,29.014430177339943,23.624839350657453,27.102435272957308,127.8219627108862,128.67293879650975,4.860538997956652,5.205999930172618,11.30583755017231,11.343409487297448,61.76763245876733,64.1783503117271,47.00722330643648,59.47492750141455,13.935553264617916,0.0,60.0,60.0,-0.19280014358573097,146.31363047814492,35.763885430073934,58.28517264463425,10.560266984970404,9.588435583958665,0.9718314010117393,9.592920521322037,5.625666681704425,21.67259979248047,36.399936836569466,21.346357600116317,59.30149708444758,-6.906125164855547,100.93188937706512,238.1674907276785,63.72698308760529,67.88194271503697,70.62589943944184,70.69223055926822,66.52515369103956,69.10927257677201,70.69223055926822,20.174973450679985,23.487153223456403,5.973565149138871,52.873688144633235,-35.481041655488475,27.56265828581507,1,-13.131081085232733,strong sell,49.666900634765625,42.342098236083984,49.67219924926758,49.666900634765625
2017-03-22,43.518699645996094,39.687801361083984,43.122501373291016,42.342098236083984,113952000.0,42.342098236083984,43.14509963989258,43.390201568603516,44.7401008605957,34.16019821166992,46.827999114990234,47.39984698619469,24.496563148498534,1.5932793108023802,27.916989332538883,34.89973107986641,43.72030386087664,37.74566447540019,38.611957193651776,38.817326322362796,31.739649772644043,29.713849544525146,0.4208970069885254,41.55553970336914,41.55553970336914,42.993070874895366,33.946578298296245,24.496563148498534,34.05899661779404,22.561264832814533,42.54012629191081,42.630681719098774,38.81133869716099,30.230081898679014,17.835966204974703,17.937300208252434,113.86059320990282,135.6621751422602,4.223264875067002,4.235244999790736,10.670547933911493,11.647410662557588,53.58662404741451,62.01373913862983,47.173713136004984,59.492324455065926,14.82892646789551,0.0,50.0,50.0,-0.20371283160417705,121.05359107165006,32.495966555714666,42.5322385807544,10.449009527332535,9.875293565083288,0.5737159622492474,13.682986282001849,7.745999488631639,18.90439796447754,33.93670846190896,19.211721840104687,60.534722271048125,-9.579527128397537,80.65807543148435,240.6416419330968,60.94817064111733,66.24798327785733,69.59423726288686,68.62933674936075,67.42816375228846,67.0369145964286,68.62933674936075,53.20052106083152,31.64574726805381,5.739266417647482,52.89177572454774,-40.40709509209728,27.073836408614046,1,-16.190106353595546,strong sell,50.52159881591797,43.67839813232422,48.22439956665039,50.52159881591797
2017-03-23,44.754798889160156,41.3025016784668,42.56520080566406,43.67839813232422,100724000.0,43.67839813232422,42.342098236083984,43.14509963989258,43.390201568603516,44.7401008605957,34.16019821166992,48.99704725304619,25.530229759216308,2.0634122653864218,28.933854416396002,35.99706446142363,44.67523235367016,39.079682370422915,39.22989968577606,39.36370320681542,32.29134941101074,29.713849544525146,0.4208970069885254,43.4591796875,43.4591796875,42.61201368059431,35.79827104296003,25.530229759216308,36.46021527051926,23.71100231806437,43.247745768229166,42.802013533455984,40.10891467503139,31.467619639570994,0.7600227511319559,15.972710020766483,97.28587480057575,142.42022154018593,0.871792837279566,3.9965872967779,9.863360218534845,11.933994366522297,48.61595606314218,60.34418238995961,47.37725863405772,59.647278366910825,15.303809738159178,0.0,40.0,40.0,0.3224511850289337,117.33672581874106,35.37237354248274,45.31817165192766,10.398035220285017,10.049540783483865,0.3484944368011522,12.81467266328534,6.971399539768475,15.085498809814453,34.05527682602096,18.52664889925828,59.94387783617405,27.86342122980614,52.759598247311665,244.7822833560929,64.1958070978825,67.68618677124138,70.3400919177975,68.53279585081845,69.2847877198157,69.45220037925452,68.53279585081845,32.03911339485533,35.13820263545571,5.438678612539682,64.58457505992969,-41.13866504122294,26.19542511441628,1,-13.976395034384936,strong sell,50.774898529052734,53.10749816894531,48.553001403808594,50.774898529052734
2017-03-24,54.144798278808594,43.2056999206543,43.63800048828125,53.10749816894531,297046016.0,53.10749816894531,43.67839813232422,42.342098236083984,43.14509963989258,43.390201568603516,44.7401008605957,51.83056651904667,26.880489699045818,1.9304128790449688,30.493444335915314,38.13586867486384,47.60071926733974,41.443673959555326,41.33631892025483,41.305906029959075,36.21989917755127,33.08834886550903,0.4208970069885254,45.132659149169925,45.132659149169925,43.50908497401646,38.21078518458775,26.880489699045818,38.50310894846916,24.991447710990904,46.46385192871094,45.42588465554373,42.41681162516276,33.246798246650286,20.12167848227172,30.43062720806704,93.2087982368922,160.99301723895047,4.4857193940628655,5.516396215652665,9.65447037578407,12.688302378133589,51.562285538571416,60.429368058482034,47.84351763812914,60.906985270289695,16.39883960088094,0.0,30.0,30.0,0.8656561419072757,144.80179967036045,51.55623912608341,61.19603907518376,11.343101397541034,10.480727654836254,0.8623737427047793,10.474447319188377,6.2742595857916275,24.452898025512695,43.5120379238151,26.063983398980888,61.006476386712,18.702231661080337,85.3367274472929,321.4981172431223,79.34576569820648,75.77811956304171,74.84435127389108,76.97672799151506,71.37962019723132,94.44106899886185,76.97672799151506,100.0,61.74654481856239,5.303244123149087,67.52686739626519,-7.522823632351333,25.302900733066267,1,-0.03501191381611868,hold,53.1260986328125,51.25,48.48929977416992,53.1260986328125
