,date,close,ewm_15,dema_15,dema_30,kama_30,MIDPOINT_30,SMA_5,NEW_SMA_5,SMA_7,SMA_14,SMA_30,trima_15,trima_30,WMA_5,WMA_7,WMA_14,WMA_30,roll_var_5,roll_var_7,roll_var_14,roll_var_30,5 Day STD,7 Day STD,14 Day STD,30 Day STD,ADX_30,ADXR_10,APO,aroondown,aroonup,aroon_osc,BOP,CCI_30,CMO_10,DX_10,macd,macdsignal,macdhist,MINUS_DI_10,MINUS_DM_10,MOM_10,PLUS_DI_10,PLUS_DM_10,PPO,roc_5,roc_10,roc_30,rsi_5,rsi_10,rsi_30,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,TRIX_10,ULTOSC,HT_DCTREND
537,2017-04-15,1182.93994140625,1159.6278687510487,1189.4257355868142,1167.5058595990342,1161.7109647200398,1071.2650146484375,1178.5300048828126,1178.5300048828126,1183.5414341517858,1172.145010811942,1099.1297424316406,1175.7439155578613,1096.3206609090169,1176.4219970703125,1179.5992867606026,1178.9806710379464,1135.9464510353662,184.72350864457502,223.04062165743028,553.9904482701365,6383.596958531603,13.591302683870117,14.934544574824848,23.537001683947267,79.89741521808827,15.747811441150013,23.980819921859002,83.42125854492201,0.0,50.0,50.0,0.7070476667919957,81.53462738252192,19.54365204487708,11.357684091019015,32.787546118355976,33.36292495924485,-0.5753788408888738,19.136613190549376,62.63446684838139,0.2598876953125,24.04053757387579,78.68509640106086,7.589755360487875,-1.8315257284599373,0.021974471835983778,7.517515647252382,60.302257877371645,59.771826022438546,55.06331459737736,73.90433461327494,76.98906900059428,76.0939820680189,73.90433461327494,37.77786069826013,16.087311466278738,0.5104427847375304,39.9879064062416,1
538,2017-04-16,1193.9100341796875,1163.9131394296285,1193.7358847546807,1172.5658794362962,1163.5220689055657,1071.2650146484375,1177.2380126953126,1177.2380126953126,1184.510009765625,1175.7235804966517,1106.4661437988282,1179.6703205108643,1105.2466946919758,1181.548673502604,1182.1914367675781,1181.882674153646,1142.0613085674984,122.52698581265585,237.71779759225709,514.8797152820403,6096.203360211966,11.069190838207454,15.418099675130431,22.69096109207453,78.0781874803198,15.466116783562398,23.92616839897648,77.78585815429688,60.0,40.0,-20.0,0.47910265976123595,81.88666771684352,24.765412722807845,16.405430482076348,33.34982712466217,33.35855901438396,-0.008731889721786956,17.792671691153632,56.37102016354326,17.010009765625,24.776293718348658,78.49664047189228,7.030116428798701,-0.5381641463696685,1.4453232570960095,22.600942122718127,67.81377965904399,62.38270636140392,55.72060434662224,78.09818722788744,75.58294204207034,85.00643700268337,78.09818722788744,99.99999999999999,49.42064479961207,0.4873480325968016,47.44899105617896,1
539,2017-04-17,1211.6700439453125,1169.882752494089,1201.2010660849126,1179.3005875257716,1165.6517869761713,1074.5950317382812,1185.716015625,1185.716015625,1185.4614432198662,1181.3250122070312,1112.2971455891927,1182.6526641845703,1113.9206782023111,1193.026017252604,1188.9814453125,1186.6755359468007,1148.8486569640456,313.2401377757264,289.5646104784004,441.71653631093847,6275.034624307165,17.698591406542114,17.0165980877025,21.017053464054815,79.21511613516176,15.307308375126008,24.735224165292042,75.52686564127612,50.0,100.0,50.0,0.7521041806646185,95.48204182723501,32.630610541505085,29.56108212563545,35.47227998323183,34.06313267066658,1.4091473125652456,16.421967996597864,50.73391814718893,35.7200927734375,30.205573970722604,93.31689829970306,6.79016986969511,3.625309043713676,3.037552128629395,16.87308827272991,76.72585387190635,66.31530527075255,56.779377685475765,85.14138602796602,79.04796928970948,94.3237390131959,85.14138602796602,100.0,79.25928689942019,0.4746647730615283,55.84559874854873,1
540,2017-04-18,1210.2900390625,1174.9336633151402,1206.7567346755309,1185.1567443863223,1167.3939245087633,1074.5950317382812,1194.266015625,1194.266015625,1186.8785923549108,1187.432870047433,1117.4991475423178,1184.7612590789795,1122.4695365905761,1201.2173583984375,1195.1885942731585,1190.5375395275298,1155.170779123614,290.24113875230444,352.9206221692402,220.12843668388558,6461.896237291192,17.036464972297054,18.786181681471096,14.836725942197813,80.38592064093807,15.153793580304162,25.463374354976047,72.56686808268228,40.0,90.0,50.0,-0.1764100043303723,91.95327580367281,31.444217729623166,29.56108212563546,36.51882215578689,34.88169583237335,1.6371263234135398,15.828219006788746,45.660526332470035,22.4200439453125,29.11346801634268,83.98520846973275,6.493684424035258,3.6615446639694627,1.8874156294435895,14.8032271406624,74.7164263704473,65.72210886481157,56.67045491217748,90.46550907285264,84.56836077623537,92.06635120267873,90.46550907285264,93.46763901986324,97.82254633995456,0.46497347631369035,60.94588474754892,1
541,2017-04-19,1229.0799560546875,1181.7019499075834,1215.4693881163137,1192.7325520215882,1169.0473430637458,1083.2999877929688,1205.5780029296875,1205.5780029296875,1195.4214390345983,1190.7471487862724,1121.1171447753907,1186.269697189331,1131.1237279256184,1212.8220052083334,1205.7389351981026,1196.090484328497,1162.3695409631216,315.07034330867094,512.9846339466912,339.98292129504387,6877.355985142259,17.750220936897403,22.649164089358603,18.4386257973593,82.92982566689899,15.130385707025402,27.05235400474531,73.14386596679674,30.0,100.0,70.0,0.5558986190750856,99.81369778802568,39.61586010020261,42.10463645722027,39.095563792447365,36.28631848573136,2.809245306716008,14.073068587466969,41.09447369922303,41.949951171875,34.54246027804633,100.86671691963448,6.524194755887949,4.8237928207016,3.5337284879777053,9.686393453909737,82.5117135733069,69.8079300501013,57.810443535345534,90.83579199629158,88.81422903237008,86.11728577300013,90.83579199629158,100.0,97.82254633995456,0.46470628571966266,64.66282346828002,1
542,2017-04-20,1222.050048828125,1186.7454622726511,1220.7050440247244,1198.635835029084,1172.0917487421939,1083.2999877929688,1213.4000244140625,1213.4000244140625,1203.2085832868304,1193.9721505301338,1126.8808125813803,1187.9073543548584,1139.9242942810058,1218.3126871744792,1212.3960876464844,1200.2642043340775,1168.8813412245884,178.30193481647765,430.8568149294153,389.4075205396614,7015.636945896472,13.352974755329901,20.757090714486345,19.73341127478119,83.75939914956692,15.107758096189267,28.482435689537652,69.08420206705728,20.0,90.0,70.0,-0.3616308879198812,93.05348856763297,33.024441000338506,42.10463645722028,39.78456972481126,37.45240223209132,2.3321674927199396,13.060283801413258,36.98502632930073,17.0400390625,32.056571857547496,90.78004522767104,6.130568672014566,3.306178619295075,1.4140993787939093,16.481120895729905,72.11378774670364,66.51222050016925,57.227709026773596,85.32224036783917,88.8745138123278,77.78308412783865,85.32224036783917,55.61467656592276,83.02743852859548,0.4628734311232119,59.375569870932395,1
543,2017-04-21,1231.7099609375,1192.3660246057573,1226.9986506802893,1205.1056657446152,1176.1352360059914,1084.614990234375,1220.960009765625,1220.960009765625,1211.6642892020088,1197.9550083705358,1133.3181457519531,1190.7842292785645,1148.3968185424806,1224.4159993489584,1219.5214320591517,1205.295912388393,1175.6445120862736,95.70872571076136,325.86478908573713,456.88894150562896,7082.902427717657,9.78308365040192,18.051725376975387,21.374960619978438,84.15998115326343,15.038402071810387,27.894650265871668,65.78086547851558,10.0,80.0,70.0,0.33222483575310247,89.35095479381289,37.52756277259493,33.851478814736545,40.978378387048,38.62772761707688,2.350650769971118,14.320060294810549,40.37661158699566,31.3399658203125,28.976630358950484,81.70204070490394,5.804271794736877,3.1660615687667093,2.610858814181949,18.59444068137659,77.07580994938307,68.76378138629747,57.831928905267304,84.37853957668834,86.84552398027306,89.23524882922622,84.37853957668834,74.44458246085,76.68641967559107,0.46244990047925594,60.28380294620869,1
544,2017-04-22,1207.2099609375,1194.2215166472251,1226.1486199987248,1207.8190318346599,1180.5900260024946,1099.2174682617188,1220.0679931640625,1220.0679931640625,1215.1314348493304,1199.336434500558,1142.3078104654949,1194.271572113037,1156.423300933838,1219.8326497395833,1218.4078499930245,1206.5299060639882,1180.411725969212,120.40420314724264,177.63232098875847,453.59893539475445,5865.6152542700665,10.972884905403985,13.327877587551534,21.29786222593137,76.58730478525841,14.94061744500846,27.100631674098587,60.58419392903647,0.0,70.0,70.0,-0.8743833853118278,76.48007950473746,15.620566388038077,28.55124460526274,38.53752955213781,38.59766159543052,-0.060132043292711046,14.491386608697413,40.868979725171094,37.929931640625,26.073033383326166,73.53183663441354,5.303666260002913,-0.3680938577378723,3.243870646061864,28.76631280269535,49.277402989667976,57.81028319401903,55.765069614122666,75.73599075344383,81.81225689932381,60.18963930326659,75.73599075344383,0.0,43.35308634225773,0.44714131364724796,52.70356699123163,1
545,2017-04-23,1250.1500244140625,1201.2125801180798,1235.26597608764,1215.552967542596,1190.785317127558,1108.4375,1228.039990234375,1228.039990234375,1223.1657191685267,1203.8378644670759,1151.5535115559896,1198.6998538970947,1163.715825398763,1229.8599934895833,1227.1624973842077,1213.3050513857886,1187.3692881594422,243.2933359643467,231.64993716707644,618.9330732006225,5187.181911421674,15.597863185845256,15.220050498177608,24.878365565298346,72.0220932174404,14.944942790328305,26.93611395645022,59.5994913736979,0.0,100.0,100.0,0.9808782811433434,97.95664559385447,35.598240030738665,39.5532249042108,41.254218334960115,39.483180508607056,1.7710378263530586,12.361635493088444,36.78208175265399,82.6099853515625,28.53925780849505,84.91864320534718,5.175572891368853,3.293424226017616,7.075559088996708,28.513263041417147,71.665695686132,67.79912001536933,58.45698322974736,82.86299904515634,80.99250979176287,99.16410900297619,82.86299904515634,83.25663308123124,52.56707184736056,0.4445884142123768,63.862317949547474,1
546,2017-04-24,1265.489990234375,1209.2472563826166,1246.0743195874513,1224.3806720756838,1202.8238269474598,1145.9600219726562,1235.3219970703126,1235.3219970703126,1230.854282924107,1208.1578630719866,1161.512345377604,1204.1521968841553,1170.4386372884114,1242.3433268229167,1237.7435651506696,1221.5253348214285,1194.720028719338,527.3640492892048,439.2158178424914,891.1128621064607,4354.236474601034,22.964408315678522,20.957476418750694,29.851513564750125,65.98663860662273,15.034223192910028,27.186649066611963,58.93765462239594,0.0,100.0,100.0,0.8540631217030243,125.0004618177884,41.13067787769039,47.52524602511624,44.649049806482935,41.20513694123235,3.4439128652505886,11.59890171175097,33.10387357738859,92.969970703125,32.60864890316989,93.06679353324996,5.074216805094352,2.9623812511403003,7.929073205956216,30.904861485279646,76.33092058020209,70.56533893884519,59.37071745225968,85.82442274689781,81.47447084849937,98.11951993445065,85.82442274689781,100.00000000000001,61.08554436041057,0.4541945334707309,67.39469741566818,1
547,2017-04-25,1281.0799560546875,1218.2263438416253,1258.3067256724885,1234.2238902686072,1213.2873393111988,1153.7550048828125,1247.127978515625,1247.127978515625,1240.9671282087054,1213.922860281808,1169.3560099283854,1210.3056316375732,1176.5600529988606,1257.5959798177084,1250.2999834333148,1231.2482805524553,1202.4340681178596,832.5491019985077,669.8562574372952,1259.704251190058,4321.630796088878,28.853926977077275,25.88158143231003,35.49231256469572,65.73911161621275,15.253583824458667,28.172295145041282,60.90799153645821,0.0,100.0,100.0,0.5221459104195177,148.81249811542594,46.336355103506136,57.680789219733995,48.5524323509228,43.654235411129164,4.898196939793635,10.409852759948249,29.793486219649733,98.1400146484375,38.786966216659415,111.01011417992497,5.208678197171825,4.830400136489388,8.296280412323465,22.501117083937004,80.42528318824957,73.16817755175306,60.289000787636404,95.78264699807983,88.15668959671136,90.06431205681265,95.78264699807983,99.99999999999999,94.41887769374391,0.47454646283435764,67.56510948674868,1
548,2017-04-26,1317.72998046875,1230.6642984200157,1276.6178427781126,1247.6095028524576,1228.9014924567703,1172.0800170898438,1264.331982421875,1264.331982421875,1253.6314174107142,1224.5264282226562,1178.375341796875,1218.0553150177002,1182.506968688965,1281.12998046875,1269.4906964983259,1245.0892299107143,1212.00658234627,1649.308767428139,1441.2797704928678,1814.230151197001,4481.633617391207,40.611682647092316,37.96419063397596,42.59378066334334,66.94500442446177,15.579938357386077,30.064298224873063,64.27065429687491,0.0,100.0,100.0,0.9335954884732272,180.00467372083554,56.405761953229,64.62356976108266,55.26965842499203,47.526043082416784,7.7436153425752465,9.052584875354421,26.81413759768476,123.8199462890625,42.126037807698225,124.77909787911997,5.454175084728962,6.983788575175365,10.370961190064598,25.839655230499737,87.02224152284478,78.2028809766145,62.35801028112713,95.65063555569951,92.41923510022575,98.76807467583524,95.65063555569951,100.0,100.00000000000016,0.5144500213556391,70.27062639520177,1
549,2017-04-27,1316.47998046875,1241.3912586761073,1290.9867002135227,1259.4594321901095,1242.7476202145565,1172.0800170898438,1286.185986328125,1286.185986328125,1267.1214076450892,1235.16499546596,1187.5923421223958,1226.7220306396484,1188.4288009643556,1298.512646484375,1285.202837262835,1257.3497035435269,1220.9165590347782,916.4339994690707,1721.0631340338596,2092.9608926814744,4390.883673428137,30.272660924819125,41.48569794560361,45.74888952402533,66.26374327962567,15.946978048998554,31.905487180960222,65.53464762369799,0.0,100.0,100.0,-0.03238264350543214,181.27517728526874,55.301448246738794,67.39129344585379,59.616043679045106,51.556043281292894,8.060000397752212,7.899578302926155,24.132723837916284,104.8099365234375,40.55115242329283,123.88126621620798,5.518278057146974,9.05145112010115,8.650039426754041,26.588268657284033,85.789622774153,77.6507241233694,62.243589397028096,93.31128404453214,94.91485553277052,91.10146540094856,93.31128404453214,94.69271876485895,98.23090625495314,0.5571950193833386,74.31674646928047,1
550,2017-04-28,1321.7900390625,1251.4411062244062,1303.6307341744066,1270.7300667346776,1257.1108973799326,1196.7900390625,1300.5139892578125,1300.5139892578125,1279.989990234375,1245.827139718192,1197.437674967448,1236.122652053833,1194.454549662272,1310.3806640625,1298.8699951171875,1268.8997093563987,1229.574474966398,652.0839195377846,1816.9774303884494,2245.881407101962,4015.9809593975897,25.535933888107255,42.62601823286394,47.39073123620231,63.37176784182046,16.30178308422395,34.1897349580179,66.83931477864576,40.0,90.0,50.0,0.3294475779356967,179.57694126936315,56.74304067728152,67.39129344585378,62.86632145130807,55.32613600463129,7.54018544667678,7.56948244757475,21.719451454124655,111.5,38.85666104269676,111.49313959458718,5.581861684823202,5.730513398343118,9.21266774089695,28.77546154106878,86.78367356213602,78.37152033864076,62.5456043190383,94.6295270338457,94.53048221135914,94.01904102475334,94.6295270338457,100.0,98.23090625495314,0.5965290520640876,69.96327553286798,1
551,2017-04-29,1347.8900146484375,1263.49721977741,1319.7122435925387,1284.0649685157448,1272.8570587385684,1214.1950073242188,1316.993994140625,1316.993994140625,1300.0871407645088,1257.6092878069196,1206.641007486979,1246.335931777954,1200.6230484008788,1326.1726725260417,1315.8450012207031,1282.5080926804314,1239.2810775264618,567.0475369207657,1231.3461695485296,2593.463294587763,4164.5167601917165,23.812759960171892,35.09054245161408,50.926057127837446,64.53306718413216,16.737739276102193,36.48571522027715,69.51698811848973,30.0,100.0,70.0,0.7887246812258097,186.03041149650326,63.22111439202358,72.19443870400059,67.67821657210834,59.4434961937903,8.234720378318038,6.712028501649248,19.54750630871219,118.81005859375,41.566288416304566,121.05390864294095,5.761198872502258,6.511313803343599,9.666584993797066,25.76064019287243,90.756439994939,81.6105571960118,64.00943358920576,95.03636122171832,94.32572410003208,99.98857723945311,95.03636122171832,100.0,98.23090625495314,0.639542791741432,73.49322675152705,1
552,2017-04-30,1421.5999755859375,1283.260064253476,1349.7406990082711,1305.2045604979594,1302.5430938464424,1261.885009765625,1345.097998046875,1345.097998046875,1324.5799909319196,1273.8728550502233,1218.011006673177,1259.3570251464844,1207.3662556966146,1361.0413330078125,1346.2232099260602,1304.3735177176338,1253.1493980489752,1992.9020480924219,2576.7387481617648,4065.178686348098,5075.464958519807,44.64193150046738,50.7615873290204,63.758753801718065,71.2422975381887,17.490833809733477,38.703577336874645,78.10198160807295,20.0,100.0,80.0,0.8521275765423777,241.54926343551944,74.979163927864,83.47719395776761,79.2136716974469,66.03355469500917,13.180117002437726,5.047588823867893,17.59275567784097,199.5499267578125,56.05085669399658,195.35842988802187,6.4122558154377725,10.96887191678546,16.329112457314608,31.568715926509718,95.51534697660881,87.489581963932,67.69776198614848,96.2399156320198,95.30193462919463,94.71212863185299,96.2399156320198,100.0,100.00000000000016,0.7130100450640331,79.34751306347091,1
553,2017-05-01,1452.8199462890625,1304.4550495079245,1381.1712170160124,1328.087364870248,1333.0531144501085,1288.7999877929688,1372.1159912109374,1372.1159912109374,1351.3414132254463,1291.0978480747767,1229.699336751302,1274.4946784973145,1214.7614212036133,1396.9486490885417,1378.283198765346,1328.2331298828126,1268.2983618951612,3794.1895415598265,3900.179065721623,5911.260714636195,6372.623499118494,61.59699295874618,62.451413640698505,76.88472354529341,79.82871350033454,18.345391963998562,40.57604977735837,88.5246500651042,10.0,100.0,90.0,0.5461238903906203,254.6335640069947,78.25131615823618,86.30535887816107,90.77583571225205,74.2809817007568,16.49485401149525,4.257523713769314,15.833480110056872,221.1099853515625,57.920428609199114,215.4026650242197,7.198885729171348,10.251718320338865,17.951465228329198,31.814501244160876,96.47591938712499,89.12565807911808,69.08588295476724,95.63070503369859,95.63566062914559,92.19140922978974,95.63070503369859,100.0,100.00000000000016,0.8064414127563202,74.52292989671557,1
554,2017-05-02,1490.0899658203125,1327.659414046973,1415.0898795882172,1353.2858780299982,1364.689755147838,1307.4349975585938,1406.83798828125,1406.83798828125,1381.199986049107,1311.0835571289062,1241.2420003255208,1292.0232696533203,1222.9344197591145,1436.2733072916667,1412.9703369140625,1354.7654122488839,1285.0977573189684,4992.791439328597,5245.803713380173,8024.796176016186,8318.46208990821,70.65968751224844,72.42792081359352,89.5812266940802,91.20560339095515,19.22822812281073,42.86829859345695,105.26998697916656,0.0,100.0,100.0,0.8018973725784102,237.76386503126275,81.46629770818514,87.44385097247755,102.9324991910355,83.8314875308497,19.101011660185804,3.750185439009085,14.250132099051184,282.8800048828125,55.984458213098975,212.73239363898523,8.481020377296215,13.187438314842147,23.432543968004737,30.27424917492805,97.32947980893735,90.73314885409258,70.64380203234491,95.3252126879441,95.73194445122084,99.0721002021896,95.3252126879441,100.0,100.00000000000016,0.914337757913164,79.78331799080506,1
555,2017-05-03,1537.6700439453125,1353.9107427842657,1453.382312777985,1381.8485994592502,1405.3287245768372,1331.2250366210938,1450.0139892578125,1450.0139892578125,1412.6199951171875,1333.1257062639509,1254.7226684570312,1312.4765510559082,1232.1887517293294,1479.8839925130208,1452.087851388114,1384.9769438244048,1304.2221472299227,5133.550894660875,7503.123483514151,10933.631305230017,10758.30555583208,71.64880246494616,86.62057194173998,104.56400578224812,103.72225198014203,20.376089985512312,45.557476766981395,120.54132080078125,0.0,100.0,100.0,0.39724213576971185,250.11643177032994,84.67890922335748,91.99491463228652,116.61098099806873,94.75798535325605,21.85299564481268,2.7831907087969454,12.825118889146065,287.52001953125,66.75237527085542,307.5991689235242,9.607009089029562,16.33239762011891,22.998841252353607,35.68674554999449,98.07393049410436,92.33945461167875,72.47566771989733,91.22402978265688,94.0599825014332,82.40857991599134,91.22402978265688,100.0,100.00000000000016,1.0362335797387878,68.29440758892754,1
556,2017-05-04,1555.449951171875,1379.103143832717,1488.1841184946159,1409.713452078535,1443.598057377924,1361.4949951171875,1491.5259765625,1491.5259765625,1446.7585623604912,1356.93998500279,1269.0783325195312,1334.9654579162598,1242.4819585164387,1515.0293131510416,1487.7953404017858,1414.6201764787947,1323.6239074050739,3151.353500862141,8003.023736181425,13175.984381627055,13081.38336193161,56.13691745065934,89.45962070219963,114.78669078611446,114.37387534717712,21.50552143952764,48.497784179432514,135.18165283203143,0.0,100.0,100.0,0.16621022485325673,225.85501837563288,85.70755177781753,92.24031256325121,127.79818368635574,105.77138479762262,22.026798888733126,2.2972846212803026,11.542607000231458,289.9599609375,56.91346684277182,285.9592471483593,10.651954995059453,15.39887782146485,22.9128608819575,38.289257513242056,98.29583497353465,92.85377588890876,73.12398309672298,88.78933593011162,91.77952613357088,84.88732767215392,88.78933593011162,100.0,100.00000000000016,1.1547635131451628,59.336451555500666,1
557,2017-05-05,1578.800048828125,1404.065256957143,1521.352958770177,1437.6211511086515,1476.7013176069463,1373.1700439453125,1522.9659912109375,1522.9659912109375,1483.4742780412946,1381.732134137835,1282.282332356771,1360.1874904632568,1253.827040608724,1544.1206705729167,1520.8057120186943,1444.2015183221727,1343.6059536185317,2597.5398688076,6733.276384119233,15094.00128708153,15951.469935069501,50.9660658557005,82.05654382265459,122.85764643310375,126.29912879774548,22.597305178409123,51.49119987770595,151.7496622721353,0.0,90.0,90.0,0.605784040084743,192.7847322370234,86.9828383862454,92.24031256325121,137.60073815306396,116.3811692494364,21.21956890362756,2.1265756181840447,10.388346300208312,297.7200927734375,52.68428204891424,257.36332243352336,11.83434088132736,11.057968200751734,23.239774486076527,33.49341978621079,98.56688233642555,93.49141919312271,73.95735171692628,85.94070947455579,88.65135839577478,90.52622083552215,85.94070947455579,100.0,100.00000000000016,1.2625597747601525,58.661874835864246,1
558,2017-05-06,1596.7099609375,1428.1458449546876,1551.843098538944,1464.8680605033762,1508.0116988574462,1382.125,1551.743994140625,1551.743994140625,1519.019984654018,1409.5535627092634,1296.275996907552,1388.1467094421387,1266.528914388021,1568.701993815104,1549.1146327427455,1472.8652285621279,1363.8916070753528,1691.7494162439161,4332.400815952901,15472.542106186726,18775.07763716521,41.13088153983472,65.82097550137723,124.38867354460665,137.0221793621938,23.692779514964247,54.35051513698174,165.65399576822915,0.0,80.0,80.0,0.4664504452136233,177.20740825704357,87.90275781421103,92.77741149507382,145.59035764741475,126.11756538209585,19.4727922653189,1.9616651297578183,9.34951167018748,278.97998046875,52.3586143218505,249.54691206517103,12.779222647292704,9.904187715482271,21.171255462329984,35.670824013488,98.75650579747118,93.95137890710551,74.58271082288984,90.06438663242596,88.26481067903114,94.77961138960185,90.06438663242596,100.0,100.00000000000016,1.353175699524134,60.93909863015222,1
559,2017-05-07,1723.3499755859375,1465.0463612835938,1605.569409957611,1505.0749493280512,1570.9778144321538,1445.4450073242188,1598.39599609375,1598.39599609375,1562.1271275111608,1443.35355922154,1314.5226643880208,1420.1571769714355,1281.1529968261718,1625.9039876302083,1600.1971304757255,1514.7047502790178,1391.4447669900874,5383.08622337283,7541.151927664728,19862.122414957426,24220.787973631355,73.36951835314738,86.83980612406229,140.93304231072793,155.63029259636878,24.991056904049536,57.051054441259666,188.0943277994793,0.0,100.0,100.0,1.0,202.52645036189904,92.22154513790193,95.3205229136683,164.85290850774732,139.02934642397966,25.823562083767655,1.5145272377470207,8.414560503168733,406.8699951171875,63.216091581642175,351.22222574146645,14.30894520841503,15.654089022551897,30.905900670993567,46.549602206161865,99.42682735466938,96.11077256895096,78.38020159163544,95.10194407504133,90.36901339400771,100.0,95.10194407504133,100.0,100.00000000000016,1.474531303598825,68.70497170120504,1
560,2017-05-08,1755.3599853515625,1501.3355642920899,1656.046284514289,1545.1668273493399,1625.602789568095,1461.4500122070312,1641.933984375,1641.933984375,1605.347133091518,1478.344273158482,1333.4389973958334,1454.0328006744385,1297.751870727539,1678.2253173828126,1648.5053449358259,1556.3056070963542,1419.8858844716062,8251.15385874821,9593.667811979045,23598.403946352817,29998.78160421798,90.83586218420679,97.94727056931727,153.61772015738555,173.20156351551213,26.403799886942117,59.78110026897416,212.53498942057286,10.0,100.0,90.0,0.2685381554550947,210.80450574249923,92.93037820423376,96.50858673280854,181.41746725009557,153.15872003268495,28.258747217410615,1.2269683267092553,7.57310445285186,433.5699462890625,69.05794112465719,426.2400178157573,15.938861082932728,14.157129630210319,32.80172595313084,47.773745659632574,99.51024257773085,96.46518910211688,79.19305805546936,93.67122117966153,92.94585062904297,86.23405214938279,93.67122117966153,100.00000000000001,100.00000000000016,1.603037113072392,65.53299260909026,1
561,2017-05-09,1787.1300048828125,1537.0598693659301,1703.6905164999646,1585.0944489847848,1674.5723330157343,1477.3350219726562,1688.2699951171876,1688.2699951171876,1647.7814243861608,1514.4907052176338,1353.4389973958334,1489.9653015136719,1316.264744567871,1726.6239908854166,1693.9510628836495,1597.4770379929316,1449.1562720514112,8967.970587429663,10786.353532905336,26532.520377553345,35944.61639678264,94.69936951970516,103.85737110530641,162.88806088094162,189.59065482449984,27.769451437071613,62.80227927660555,236.4589884440104,0.0,90.0,90.0,0.4414479440455044,179.5912832459842,93.57595562287,96.50858673280854,195.69453688060162,167.33732564865718,28.357211231944433,1.090808488231677,6.815794007566674,439.239990234375,61.39440335889744,383.6160160341816,17.47097496813552,14.894728919846623,32.58722784951704,50.54206342457235,99.58514529427943,96.787977811435,79.9664078654989,92.61279766582652,93.79532097350982,91.60434084809684,92.61279766582652,100.0,100.00000000000016,1.7240189385964833,74.28924452404404,1
562,2017-05-10,1848.5699462890625,1575.9986289813216,1755.8718598870694,1628.549251261321,1728.5608185699357,1508.0549926757812,1742.223974609375,1742.223974609375,1692.1956961495537,1552.4078456333705,1374.890995279948,1527.9896774291992,1336.8156600952148,1780.0573079427083,1744.148193359375,1642.0209368024553,1481.1002042380712,8757.282009919443,13183.54047814793,30591.460607465786,43162.47314803712,93.58035055458728,114.81959971254007,174.90414691329016,207.7558017193193,29.193117829532444,65.69690928828373,257.7039876302083,0.0,100.0,100.0,0.5751383558710655,177.92177362441552,94.62971263404813,97.19179990861386,211.53364152074732,182.0694309393539,29.464210581393417,0.9008517868379063,6.134214606810007,426.969970703125,63.25780910069453,430.74452673545096,18.743594111454343,17.087021099421417,30.034466659802938,53.407019967295554,99.69712198279178,97.31485631702407,81.35295403977163,91.1592299705027,92.48108293866359,95.63929691402855,91.1592299705027,100.0,100.00000000000016,1.8423525307110333,73.28622342557587,1
563,2017-05-11,1724.239990234375,1594.5287991379532,1768.1317750675355,1651.968581925333,1727.8256110213874,1508.0549926757812,1767.72998046875,1767.72998046875,1716.308558872768,1581.5335606166295,1392.3533284505208,1564.9199886322021,1358.7434092203775,1774.062646484375,1752.1592668805804,1664.9318894159226,1503.6388490738407,2731.360471071852,9559.778306970307,27667.46264831504,46005.20240269421,52.26241929983582,97.77411879925232,166.33539204966283,214.4882337161976,30.194276887821296,67.02842689317806,267.3836588541667,0.0,90.0,90.0,-0.7494758144356752,135.4829670433878,42.1879557287714,70.58031970197646,206.59133507736738,190.2433989853584,16.34793609200898,8.627401051551566,66.86075896644151,271.4200439453125,50.02314147070124,387.6700740619059,19.203721741501088,7.987050398432816,18.682290578306038,43.64237670452968,59.246273333565746,71.09397786438569,71.05774489148645,86.82197686341357,90.19800149991427,73.22229282811541,86.82197686341357,0.0,66.66666666666681,1.8784359928971872,60.19762489458902,1
564,2017-05-12,1804.9100341796875,1620.82645351817,1795.739505039244,1682.8376225029683,1744.481678066552,1508.0549926757812,1784.0419921875,1784.0419921875,1748.6099853515625,1616.0421316964287,1413.540995279948,1602.0337390899658,1382.2172836303712,1786.4559977213542,1774.3096357073102,1694.7154192243304,1530.255410733787,2251.9512033185483,6499.437644288715,25033.50659143451,49693.9548811965,47.45472793430122,80.61908982547939,158.21980467512438,222.9214096519141,30.92001246720622,67.64429106851549,277.677998860677,0.0,80.0,80.0,0.5051573207113869,122.23205109330199,51.59135763404902,54.37922266081814,209.84791700047867,196.7782383237318,13.069678676746861,11.997385897535931,103.10473678073487,314.820068359375,40.598762600056006,348.9030666557153,19.64414189527511,4.732646284804676,21.127587969902393,54.36080228489295,69.33671580235524,75.79567881702451,73.32368032009356,85.50491967895944,87.82870883762524,87.65316929473448,85.50491967895944,17.93113438640621,39.31037812880222,1.8887255638536438,62.506885563019765,1
